,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
0,8702895.0,7822125.0,7977165.0,8336715.0,7543665.0,7204770.0,7019640.0,6174570.0,6573900.0,6584355.0,7227975.0,7001535.0,5404215.0,5077815.0,5016360.0,4842195.0,5449095.0,6762090.0,5506215.0,4850865.0,5131110.0,4438530.0,5480205.0,8476455.0,5380755.0,4319955.0,4103205.0,4357695.0,0
1,9272055.0,9612990.0,8949480.0,8290560.0,8668470.0,8069475.0,7088490.0,7715025.0,8439990.0,8129910.0,9107325.0,10355295.0,6914835.0,6544830.0,8170200.0,8083245.0,7305750.0,7552590.0,8039895.0,8204625.0,9601770.0,8300250.0,8825805.0,8180145.0,7635975.0,8716155.0,6454815.0,6523665.0,0
2,12299925.0,10031955.0,9532410.0,11581335.0,11438280.0,7724715.0,7944780.0,11011155.0,9040005.0,9620130.0,12388155.0,3282360.0,2737170.0,6783510.0,9991155.0,12159675.0,10871415.0,8181420.0,6203895.0,4928640.0,6581295.0,10021245.0,10227285.0,12263715.0,9085395.0,4619580.0,5410335.0,10280070.0,0
3,7505670.0,4026705.0,2764710.0,3217845.0,6535650.0,8089110.0,7637250.0,7196355.0,6361230.0,5555685.0,6738630.0,7259850.0,5676045.0,5407530.0,5644680.0,4842450.0,4683585.0,5139525.0,4745295.0,4403340.0,4432410.0,4456125.0,5669160.0,6325530.0,4359990.0,4788900.0,5636265.0,5230050.0,0
4,7991955.0,5726280.0,2689995.0,3049545.0,6869955.0,7474050.0,7209105.0,6322980.0,5264475.0,4516560.0,5881065.0,6793455.0,5080875.0,5576340.0,5705370.0,4537215.0,4293690.0,4303635.0,3922920.0,3757170.0,3598050.0,4082040.0,6345420.0,7001535.0,5038290.0,4502535.0,3825000.0,3552150.0,0
5,2417145.0,899385.0,1175295.0,2095590.0,6533100.0,5678340.0,4213620.0,2992935.0,2660160.0,3319845.0,6161565.0,3249465.0,1606245.0,2374560.0,5764785.0,4244985.0,3117630.0,2443665.0,1726350.0,1739610.0,2902920.0,3302505.0,4270740.0,2818260.0,1617210.0,1698045.0,1148520.0,1693710.0,0
6,6066195.0,6300030.0,4682055.0,2470185.0,1387200.0,1663365.0,1728135.0,966960.0,839205.0,642345.0,1609305.0,1913775.0,652290.0,597210.0,662745.0,558195.0,530910.0,383010.0,553860.0,366180.0,315180.0,250920.0,970785.0,3719685.0,2345745.0,1595025.0,608685.0,394230.0,0
7,8633535.0,6321195.0,6870210.0,8745990.0,10743405.0,11342145.0,9485490.0,9085650.0,9171330.0,8473395.0,9683370.0,7963395.0,5641365.0,6014175.0,9299085.0,8287500.0,8338245.0,8849520.0,6253620.0,5619945.0,6351030.0,5606175.0,6557070.0,6371175.0,4424505.0,4704750.0,5910390.0,6688650.0,0
8,5368005.0,3625335.0,1952790.0,1608285.0,4353870.0,7976910.0,8467275.0,7939425.0,7284840.0,5276205.0,6342360.0,7398060.0,4921755.0,5056905.0,6277080.0,5120910.0,5409060.0,5903250.0,4408695.0,4257225.0,4741215.0,4319955.0,5520750.0,7614300.0,4800375.0,4783035.0,6211290.0,4496160.0,0
9,6011625.0,3558270.0,1590180.0,2120070.0,6636120.0,6678705.0,6244440.0,5251470.0,4161345.0,3539655.0,5092605.0,5423085.0,3300720.0,3926490.0,4540785.0,3437910.0,2925615.0,2744310.0,2541585.0,2052495.0,2355690.0,3197700.0,5292780.0,5250450.0,2930970.0,2012970.0,1797240.0,1792650.0,0
10,9250635.0,5621985.0,2777715.0,2671125.0,7052790.0,10712040.0,9341925.0,4938840.0,3096210.0,3046740.0,6171000.0,6974760.0,4103205.0,6822015.0,11545380.0,8659800.0,5429205.0,2916690.0,1918875.0,1880115.0,2488800.0,2702745.0,4940115.0,3993810.0,2275620.0,2480385.0,2363340.0,1928565.0,0
11,5110965.0,5629890.0,7819065.0,6602970.0,4604025.0,4255440.0,6440025.0,6378570.0,3755385.0,2454120.0,4028490.0,9358755.0,4924305.0,3026085.0,4614225.0,5549310.0,2002515.0,1445850.0,1908420.0,3722745.0,6405345.0,6510150.0,7856550.0,4953885.0,2281230.0,2191725.0,3133440.0,3914250.0,0
12,2889405.0,1361445.0,1285710.0,2839680.0,6792435.0,6617760.0,5153295.0,3630690.0,3535575.0,3457035.0,4573935.0,5058690.0,3074280.0,2790975.0,3469785.0,2778735.0,2349315.0,2923320.0,2349060.0,1980330.0,2500275.0,2480385.0,3667920.0,4619070.0,3315255.0,2820300.0,2646645.0,2964630.0,0
13,4584900.0,809880.0,209610.0,1294380.0,8385420.0,8795715.0,8459115.0,7762455.0,7379700.0,7317735.0,7984050.0,6702930.0,6082260.0,6078180.0,6175335.0,6141930.0,5672730.0,5457510.0,5252490.0,6437475.0,6899535.0,6990570.0,8151585.0,7914690.0,6629490.0,6513975.0,6710325.0,6643260.0,0
14,6613935.0,4335000.0,4320720.0,5985360.0,6806970.0,6379335.0,6087360.0,5599800.0,5014575.0,4236825.0,5766825.0,5672220.0,4053225.0,4645845.0,4639980.0,4009110.0,3614880.0,3120690.0,3231615.0,3273690.0,3622020.0,4018545.0,6229905.0,4784055.0,3338970.0,3242835.0,2672400.0,2835345.0,0
15,4092495.0,2957235.0,2978910.0,4320720.0,3875490.0,3156900.0,2248335.0,2340390.0,2712180.0,1969620.0,3061785.0,4688940.0,2744565.0,2031330.0,1923720.0,1876800.0,1958655.0,2122875.0,2037195.0,1620015.0,1998945.0,1372155.0,2013225.0,5209905.0,2865690.0,2431425.0,2496195.0,1533825.0,0
16,2224620.0,660960.0,400605.0,1074315.0,4172310.0,3214530.0,1397910.0,445230.0,494445.0,485010.0,827730.0,2301630.0,1006995.0,618375.0,665805.0,298350.0,643620.0,105315.0,91290.0,186405.0,79815.0,397800.0,457725.0,3640635.0,1265820.0,328950.0,304980.0,247095.0,0
17,1867365.0,787950.0,757095.0,2706315.0,4903905.0,4411755.0,3581475.0,2759355.0,2230485.0,2024190.0,3128850.0,4696590.0,3297915.0,2979930.0,2789190.0,2628030.0,2342430.0,2274600.0,1897200.0,1733490.0,2173620.0,2078760.0,2836620.0,3433320.0,2009400.0,2088705.0,2951115.0,2714475.0,0
