,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
0,914175.0,857310.0,839970.0,636735.0,461295.0,337875.0,586755.0,437070.0,306765.0,1228845.0,2455395.0,2617065.0,831810.0,336090.0,394230.0,316455.0,42075.0,150705.0,1984155.0,421260.0,212160.0,294015.0,5376930.0,2757315.0,648975.0,521985.0,547485.0,640815.0,0
1,2281485.0,3077340.0,3157665.0,2425305.0,2842995.0,2621910.0,1108740.0,1240065.0,1398420.0,1041420.0,1379040.0,677025.0,574515.0,792795.0,830025.0,653055.0,675240.0,861135.0,988890.0,911880.0,1046520.0,950640.0,1292595.0,917745.0,696915.0,967980.0,733890.0,657645.0,0
2,1051110.0,371535.0,131580.0,207570.0,1946160.0,645660.0,218535.0,247350.0,88485.0,64260.0,109395.0,811920.0,304725.0,165240.0,193035.0,166260.0,270300.0,140760.0,96900.0,2040.0,56355.0,53550.0,166005.0,699465.0,359805.0,165240.0,168045.0,126990.0,0
3,3315000.0,5601585.0,8766390.0,9109875.0,6145500.0,1649850.0,2584680.0,11753715.0,11899065.0,8361705.0,8463195.0,301155.0,297840.0,7377660.0,7291980.0,10892580.0,10678380.0,3479475.0,2077740.0,6043500.0,11697105.0,11930685.0,11641515.0,430695.0,297075.0,7131075.0,7768065.0,3476160.0,0
4,8706210.0,5968275.0,4696080.0,3967800.0,4201125.0,4495905.0,5234895.0,6241125.0,6912030.0,4866930.0,6424725.0,4875855.0,2789190.0,2778480.0,3323670.0,3904815.0,6344400.0,7067835.0,3662565.0,2844270.0,2998290.0,2852940.0,3562095.0,6625410.0,4248555.0,3603150.0,3516195.0,2575245.0,0
5,3681435.0,1801575.0,2294235.0,6577470.0,6564465.0,4464540.0,2622165.0,1607520.0,1494555.0,756330.0,1046775.0,6672330.0,2820300.0,1700085.0,1289280.0,491130.0,596955.0,1254090.0,3086775.0,7928460.0,2642565.0,1067685.0,1489965.0,2450295.0,953700.0,139995.0,238170.0,359295.0,0
6,6501225.0,2683620.0,1808460.0,1804125.0,1871445.0,4889625.0,5589090.0,4439295.0,3986415.0,2439585.0,3083460.0,1583040.0,1069470.0,4481625.0,7123935.0,3524610.0,3578925.0,6851340.0,2968965.0,1449420.0,967470.0,976905.0,2181270.0,1909950.0,1139850.0,1005975.0,1216605.0,3172455.0,0
7,9757575.0,9890940.0,9790725.0,9635430.0,9462795.0,9543630.0,9524505.0,9446730.0,9130530.0,9234570.0,10011555.0,9306480.0,9038220.0,9170310.0,9311325.0,9495690.0,9242220.0,9048930.0,9250380.0,9463305.0,9291690.0,9401850.0,9897825.0,10025580.0,9714225.0,9322800.0,8996655.0,9183825.0,0
8,10169910.0,9449280.0,9042810.0,8937495.0,9653280.0,9835860.0,9491865.0,9774660.0,10198470.0,9741765.0,10098255.0,9790215.0,9286080.0,9201675.0,9621915.0,10660275.0,10516965.0,10421340.0,10254315.0,10261200.0,10276500.0,10091625.0,10389975.0,10308630.0,5900700.0,5872905.0,9771345.0,9566070.0,0
9,4259520.0,2632110.0,2819535.0,4372995.0,5675280.0,5217555.0,4475505.0,5195370.0,6000150.0,4689960.0,5662530.0,5438895.0,3631710.0,3609015.0,3752580.0,2869770.0,3206370.0,3951480.0,2976105.0,2848095.0,3007215.0,2644605.0,3627120.0,4180725.0,2438820.0,3034755.0,3909915.0,2573205.0,0
