,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,Class
0,14.966773920464831,14.950001578277783,14.943978116443995,14.929014013142533,14.91601370873284,14.918756574764888,14.932478239093527,14.936754070031634,14.938677815814216,14.963906697850705,15.056575306038646,14.94115574459137,14.944013889892885,14.948985811117856,14.963471156623784,14.937270078019374,14.943994859564665,14.964205923893562,14.961721197521692,14.960229845530291,14.945911216549518,14.952423228791499,15.14891562904558,15.0653147665584,15.070121002348387,15.08216738389791,15.087333303026554,0
1,14.944340701714367,14.950515126451712,14.964232638586877,14.96475715826297,14.954279744926334,15.003101943809089,15.000570191098939,14.99270953794958,15.105380950204715,15.10721428843514,15.263279172746282,15.07817515561963,15.063685415964027,15.08537643095974,15.095527580310243,15.100255363380468,15.136843134052945,15.125398704164121,15.149551614752953,15.146319741543927,15.152739352573416,15.155169910661069,15.279601997087417,15.123505444262689,15.049376433147755,15.046846086298846,15.03399331688235,0
2,15.30811655680323,15.302288997302949,15.295034094153168,15.31200573252458,15.324852185801765,15.319943580965738,15.315229757055992,15.325981221432832,15.322737092806332,15.323177480858162,15.309961260219586,15.324277958849931,15.319666948221455,15.31912992115009,15.305595726390736,15.315583355452446,15.315429559133854,15.307460493434695,15.309326858565997,15.305805698377688,15.320433941555844,15.314169690080272,15.313104130040628,15.309126093321359,15.292727763236451,15.300699199987232,15.309741542326316,0
3,14.738025106917512,14.78378384044258,14.817327100118842,14.75999427791319,14.742386379001637,14.732753868002433,14.762716999965841,14.758540946002507,14.803682804309561,14.792449890225523,14.877730063527238,14.777781437623803,14.76710761021593,14.719395266415786,14.679674420812187,14.647854451514082,14.61587788361902,14.586777468846785,13.724188388810964,13.92501786240152,13.92501786240152,13.682475317781421,15.00016691660156,14.775090645245834,14.741278809237329,14.245934793483546,14.376968144443111,0
4,15.366092368562581,15.39732087228364,15.41589588415264,15.408343649891389,15.410057710516583,15.394061252432213,15.394406980754365,15.410214314702493,15.37818508051437,15.372472355190226,15.376649004209824,15.389372790954063,15.407537154348017,15.405419542512753,15.38184372634007,15.361518473153486,15.378576101003274,15.383510934003628,15.398100114798522,15.420273009006552,15.420869890194624,15.371222747053737,15.361707048034665,15.388417239296265,15.414248228869171,15.399237530027676,15.413340979177562,0
5,14.93327779389106,14.947294023610237,14.95228007339004,14.954199612638797,14.95839217730875,14.951398927088148,14.928362954326328,14.924618687691938,14.861522949302744,14.893457988568215,15.006127297220733,14.936882236863347,14.92795509203865,14.950778171754855,14.926824390128083,14.944281271940765,14.935797233360256,14.929356063832474,14.920979138729338,14.921659268169533,14.932712929593471,14.947732285834256,14.999126266511752,14.9175629010316,14.903341325895495,14.916149150694046,14.912398778174602,0
6,14.902480326129954,14.879996041880684,14.89951981851573,14.931896077967167,14.905500003723269,14.917709893845885,14.901761476657201,14.921216960296373,14.903572333389924,14.912485665889534,14.919139958946237,14.851429480209076,14.839500764904644,14.851126900727207,14.84386170180932,14.853136070472257,14.857292042960985,14.870520433193054,14.902020781414546,14.874075913747333,14.880801717984747,14.867498713098971,14.92627454297135,14.854919334427326,14.849656063073386,14.871470829926093,14.920357461548695,0
7,14.369051698456394,14.350869652205413,14.344564975920544,14.34558409257065,14.402705302811263,14.35661260945337,14.336909598146603,14.348658033482309,14.35806198292699,14.366300959671012,14.460251048650312,14.353604229245514,14.32629354974355,14.308571333006826,14.338922703164728,14.335813393552877,14.373943866489784,14.326542928291005,14.313638082850975,14.33215371806427,14.340342755386766,14.361246989168057,14.465499648742542,14.348557530013608,14.348132830038127,14.34399253226422,14.340302919513068,0
8,14.778186686467135,14.77718176808035,14.769113738453523,14.824883628453092,14.782954421747766,14.771613852654282,14.785285445678378,14.79229649339138,14.829827219201247,14.8245200887841,14.911328438682368,14.814283635352112,14.81117953093976,14.826516766292963,14.806784433627548,14.818205416455957,14.824894526533175,14.840352766610991,14.814887063444248,14.844303056894613,14.815937118088772,14.808735828919536,14.91672783502494,14.839827750932743,14.871327709433606,14.867198304712822,14.865549498689393,0
9,14.833856514148977,14.810025569975673,14.813120726913006,14.791623641345577,14.831416052871406,14.78048114599657,14.802909427610572,14.798681437176345,14.805332760887111,14.803179169073525,14.874754193075727,14.839834169616875,14.843827621610338,14.830110160630264,14.835978006176193,14.803267985145656,14.813462484929886,14.83142668989699,14.816676838067577,14.8457512772437,14.823787442051648,14.827840287608256,14.949972286040833,14.849793989320668,14.856207360227323,14.840806582816699,14.847898502348107,0
10,15.4307026196977,15.442878698525274,15.438858667053989,15.43299242929991,15.446633314938746,15.444453508276347,15.436002867419159,15.46280581439018,15.450256006772207,15.457913269606523,15.512276773185885,15.478406521029695,15.500965721421032,15.540159937008198,15.486098078572905,15.459864502881851,15.463337203083347,15.4424069919978,15.478263140539756,15.495410965777864,15.483831449377584,15.495863007920338,15.521978671659241,15.462605499170913,15.480089697910689,15.500708626479767,15.476088123615892,0
11,15.446568631102641,15.445247573861323,15.465459725640672,15.451781448919755,15.478159453801931,15.508172271390494,15.454081915311491,15.45209620034539,15.482299441107358,15.454079214547303,15.497086956651195,15.46218681629639,15.500426509014739,15.472273882999236,15.528335673641266,15.465630144555544,15.496530470349864,15.496994425592451,15.47020554404342,15.476017770486404,15.487560356820454,15.471475895671686,15.522420254700256,15.469710612562737,15.507127744685349,15.472448365160936,15.484330480075021,0
12,15.226936043488662,15.237529678029262,15.232150216353892,15.272168206459705,15.213133748173746,15.194653384992616,15.207562099161862,15.179414280976559,15.170441703605546,15.174441299730056,15.275488691314305,15.20510373528205,15.178621403899658,15.177084656288661,15.154838906573978,15.179473255288,15.18258577378409,15.184111596427854,15.204052802908677,15.166500436899826,15.161809846025836,15.169023821528372,15.279699889409027,15.12471042436901,15.126772379104036,15.122578780068674,15.116438649817926,0
13,14.383226558758832,14.359879384620504,14.36392911925269,14.357906958513775,14.353321724363257,14.341916260057074,14.336303525457556,14.339490618046913,14.351653136786426,14.333967572476903,14.34365171045442,14.364963282825627,14.364438141976377,14.375170049902394,14.359260509096442,14.36869322807804,14.384492030949012,14.355689772507512,14.378848737682677,14.384882009181876,14.39023333558247,14.374556490828144,14.368716452539442,14.359321455356508,14.384861606302522,14.382502288900518,14.389126785011754,0
14,14.992035225955343,14.954637373563584,14.986633898375658,14.939365061116813,14.973299445831396,14.930682857291817,14.93438803131492,14.912354918009495,14.96537167816767,14.93856397040643,15.01128702167092,14.779426219985167,14.813124374133542,14.817412548752458,14.81669884645945,14.84942688291342,14.838973175918218,14.757914280443194,14.762811515680989,14.811816448194946,14.822541420858935,14.810611843003949,14.990166212961224,14.74349158245529,14.7689170359458,14.768346983394942,14.709291103069095,0
15,15.08538650329096,15.088322511920227,15.070465639581712,15.05511379831778,15.036261781306475,15.020467143643423,15.037119181678863,15.083409738575682,15.052217287340838,15.017328475661422,15.10793243623167,15.00859541118902,14.997514699963583,15.042824279660438,15.030220568285218,15.010463992784103,14.973328788103325,14.972042364326855,14.976037136680263,14.995471698426375,14.973852022976175,14.996927706922165,15.108384701040954,15.01162159131228,15.045499074864935,15.050542713013867,15.03744852381738,0
16,15.001612501713135,15.008289912722706,15.014646671859646,15.054630973977815,15.02461529366201,15.002801793988775,15.012870449950748,14.988273669512148,15.009491803731258,15.018788531016048,15.15137863067433,15.10613917301154,15.06785081591757,15.055190634943884,15.071215463880007,15.093031255616117,15.073181512442867,15.053895754421811,15.100284682423178,15.060253471938529,15.086816085066632,15.120565821087338,15.184846930787163,15.055804113665907,15.069601867352409,15.060432250096646,15.090080988450856,0
17,15.471894045073496,15.452341426100785,15.422134762077821,15.389433516405147,15.384030607903687,15.451740704616507,15.49902178557863,15.430449578532418,15.38537740976704,15.358350344989187,15.38232431775608,15.454648856153101,15.485970787617733,15.472623467432433,15.453054849501235,15.459089780812565,15.436586266772224,15.44148239778687,15.50575256459526,15.505725246015562,15.502903396202981,15.467738207500442,15.516170518145506,15.488618267726464,15.514135683983628,15.524924012282929,15.487215795580537,0
18,15.491973386770967,15.405362172450337,15.34207752721413,15.350121906762888,15.351268025858872,15.433475445441244,15.517702965697957,15.392988849032866,15.337134231772044,15.359205004231548,15.391559998645022,15.456577354847788,15.513102283945646,15.46103324428837,15.401673573871314,15.404287723578214,15.499218488068703,15.383592941057207,15.370079968166312,15.445571631085782,15.463957608296631,15.393024111412576,15.329702474291599,15.369804718162703,15.48134992142402,15.383941558055334,15.35886660590838,0
19,14.381657174352743,14.346823896146791,14.351005890464373,14.377073543669908,14.349444439971569,14.359746434143979,14.36139304382941,14.375420988973909,14.382984529106043,14.396124382562506,14.436731361103789,14.345113937195292,14.327868339525905,14.321635083278005,14.314574929010735,14.32595967492244,14.32135705982091,14.317848769258218,14.333348960179928,14.328262891392683,14.348412278247151,14.358428832258149,14.44084720051561,14.356003054496668,14.343952621293656,14.338139206361555,14.357297319547655,0
20,15.439737864340008,15.488389777326393,15.473984276190873,15.498846687496394,15.562659587588726,15.490083702034353,15.485728422670325,15.554216441755077,15.463107645423156,15.437000123881337,15.568819483770552,15.470468806267037,15.476305028331922,15.501454245813814,15.461542961942566,15.48249407167015,15.490124765575919,15.508803398295402,15.49320902950601,15.46158898450355,15.42779902889801,15.403631915440553,15.394067148783352,15.491915464289706,15.504571770641665,15.531100179259761,15.505534107645365,0
21,15.394141541961595,15.396823293037993,15.440720714918182,15.48029578506071,15.488605362660412,15.521178345321264,15.47737239191861,15.460191614443842,15.48500965768152,15.45996311803804,15.448678374653795,15.423712448342016,15.46898469114855,15.437992514667963,15.481351636957045,15.471424339864313,15.455109033528059,15.470410446683518,15.476623735854178,15.495399890754294,15.479691398449987,15.445763948289432,15.462436811045674,15.45173327995066,15.488491941123867,15.493712440080385,15.52303584064641,0
22,14.778945378232748,14.783492671914408,14.781652931001778,14.786613756376715,14.772404696684688,14.786743162187532,14.785745600024097,14.775324227699643,14.767648127296917,14.768175338230943,14.823348189665191,14.751290848255609,14.734860796269729,14.74536698178536,14.778634498602608,14.781058083064753,14.78807642491732,14.782261232573545,14.781514924390498,14.794901192364584,14.79563043995588,14.808654113794713,14.810997221628197,14.770075114534578,14.767416369464172,14.774741405354145,14.795515290576375,0
23,15.416753362785185,15.426584403161373,15.428326809154967,15.395132615148219,15.397271386941359,15.432031604410325,15.439829655976212,15.424011412719466,15.404411017865028,15.378342917804007,15.425337435687222,15.46205590052652,15.464831177462218,15.46051544020618,15.438821058356746,15.438694233149091,15.445037393335673,15.412418921911692,15.443828801759274,15.456249806335046,15.452171537081007,15.417817548705656,15.391764754603237,15.386101508849267,15.40594483637562,15.445448357501496,15.455598292397793,0
24,14.57675739499562,14.566506127386893,14.554632208516535,14.54787803245155,14.540770965048527,14.556991623355726,14.553482266783734,14.559587003324529,14.568033973298562,14.563537051285635,14.582189913356274,14.560944148520063,14.558886439325025,14.56495955446171,14.57635648194653,14.588656583608676,14.566575535166061,14.567321278209281,14.5762254488352,14.590587102026328,14.586839509952508,14.566967737726548,14.573366975642138,14.516937969401752,14.520285004561606,14.53646932029733,14.550744149039096,0
25,15.430634444736855,15.427337335056016,15.386314619762379,15.39332665776322,15.405496477376456,15.429073448172318,15.435913619268616,15.470944765248147,15.460018452471498,15.391501251244003,15.36955106366257,15.451174519539943,15.48814289090601,15.470514789523769,15.471269777477547,15.444702198777353,15.44306624247981,15.450431947564338,15.447310963639582,15.476002001336008,15.436620122361123,15.38055271792625,15.356788876760355,15.365991713339438,15.392479284241864,15.452886095333263,15.48013386148493,0
26,15.093211156231552,15.082260300332715,15.2017238247801,15.166830964348613,15.177329316170168,15.153881421074464,15.159102473233897,15.157509679715835,15.185391145834242,15.188724779143053,15.187468818718093,15.092496261649137,15.059970857447768,15.091637206718474,15.077279097934236,15.054901247221796,15.065333757656786,15.062107442730614,15.054716425026399,15.059235292100878,15.060164017832918,15.081444282252164,15.20053464602413,15.165058705913246,15.112902526370233,15.081296793086134,15.129067380107264,0
27,15.369452358649076,15.37247994980542,15.38045768554129,15.402515727149455,15.423269017786376,15.418580607905957,15.409613010019816,15.408970948728406,15.427343121491617,15.412927206964737,15.450994009553446,15.424032136706337,15.410622335218884,15.411860559611332,15.396202040635565,15.426041856358381,15.435379769693851,15.429314244193305,15.422125239280874,15.435459234051002,15.435647843740322,15.41930263679235,15.44959752566865,15.405843480884053,15.412797449273492,15.399255614796834,15.394106224585467,0
28,15.373697818200784,15.387915931581503,15.39833065550555,15.421119700829609,15.447661312369899,15.436476222611574,15.425824753041935,15.4328752415369,15.451870675973405,15.439413644808546,15.448395059651595,15.411553279072372,15.40772635990161,15.401819842501865,15.387871891379731,15.404883367892923,15.438585024609804,15.427963012931318,15.421418334984622,15.414054680581955,15.424780928674693,15.414575153517207,15.45685405138541,15.423001645761222,15.422765688757162,15.416043129843034,15.411901744295484,0
29,14.949993327268508,14.928689314778568,14.937682711772108,14.873837271764286,14.894350895738327,14.898629548884717,14.943732612857517,14.9118628695145,14.919270675129972,14.884597746832446,15.05714851596071,14.981015836500308,14.99596602154691,15.00494806733734,14.975535085875169,14.98285540041008,15.000902499802441,14.993109448938792,14.992965177694494,15.010556783139643,15.003128594264698,14.950581131759789,15.106589424711713,14.95071861931528,14.978568731685781,14.966360588561788,14.967140474576384,0
30,15.343014679607231,15.372250739659359,15.414431316816849,15.443270510631157,15.459272004781008,15.455588042823159,15.443355757168035,15.436799098354765,15.39918013566838,15.389897331263263,15.416444047292908,15.411284516286448,15.410533339848,15.41666262807453,15.417177754141173,15.409869082724741,15.392203817596112,15.38354618645665,15.383696604414185,15.414607848401031,15.434910221028609,15.418582310391438,15.412986879323919,15.418870204394917,15.413958866177719,15.409514975888293,15.424408000731407,0
31,13.818405958795656,13.810438374166509,13.820309569038333,13.83059390503127,13.836006993429322,13.827377290719395,13.83181237417336,13.844284169211095,13.857021658191462,13.850142322937858,13.934853009565407,13.89305792633828,13.89957508740542,13.896824213796794,13.897838679250992,13.904280916402586,13.907306310997972,13.90286982144663,13.91100058149475,13.913982292079673,13.922959147261901,13.910985587878201,13.935836817083427,13.875122015348119,13.881651801508415,13.901069851149709,13.904608961400108,0
32,14.557660671997123,14.550207870313214,14.53509987396132,14.551117218782348,14.557438081570435,14.576240208392653,14.57154198796855,14.590767203040453,14.570753172607455,14.568074471341943,14.607585988006377,14.587776307346134,14.545021261937938,14.530215939187295,14.540637007611485,14.587485693877955,14.56993154874326,14.573422896123654,14.537328457175631,14.533584911262288,14.545522847262811,14.555917496974633,14.59663919147627,14.567058342153091,14.565870221254563,14.560643657934586,14.572353788090606,0
33,15.419674231496497,15.43364234106451,15.41638430589889,15.40637574347337,15.409962598053665,15.447527917415092,15.455644784694352,15.45181255939692,15.451698715218827,15.408350393663293,15.434846609552721,15.428588717022029,15.449685283381717,15.450629297770861,15.47756526322298,15.484703718220723,15.470649706087082,15.467905464406483,15.470598635944116,15.461578223954984,15.455199245100628,15.43413794325317,15.444448663084067,15.451191718584383,15.482914281385991,15.51056176511225,15.505532816028099,0
34,15.3942262004203,15.410610696287948,15.397981822266393,15.395064991858748,15.404473061692476,15.426408465077623,15.416622660051312,15.405257799674677,15.404326820879271,15.39164231136643,15.402110270202815,15.423592049718936,15.42334054587439,15.407244083945733,15.398159098817338,15.415855812104406,15.426070673069102,15.429824306408504,15.37601408178399,15.377284789191483,15.394211942854009,15.398027819688593,15.414439039431219,15.427378885499342,15.414986042799038,15.4066331063532,15.412227595500353,0
35,14.887915915166316,14.891503207601493,14.890257029613476,14.869814187935296,14.869781884153856,14.87419447053063,14.889356776550843,14.891174708904519,14.915586776236772,14.890159062907784,14.933767808414437,14.892091262597434,14.881887843599317,14.887442640528567,14.860788220616266,14.854084404107065,14.868418978306012,14.872419696312543,14.872474949141843,14.857741107958327,14.869221265862667,14.869099410279029,14.89721447345515,14.838397302668882,14.851960913248194,14.857838504185182,14.860298898872049,0
36,14.848778952196566,14.863135768264389,14.900054714942435,14.876101894320596,14.886639583030956,14.849869785759921,14.849766515966358,14.86624990143132,14.862178395436212,14.850201234288834,14.891722818985302,14.88191119618519,14.886177346202576,14.88896611633714,14.910999310848469,14.859972651637216,14.874597310339064,14.873768075762301,14.845809065473146,14.82497648131543,14.838556597073525,14.845290255649086,14.909781731775059,14.866610879857882,14.847316581262563,14.827208641944951,14.847689992528968,0
37,15.161100677992797,15.165938996001582,15.131630259420854,15.1295443763759,15.162527337537895,15.115394177547454,15.12058871522192,15.2136238212111,15.152525474643134,15.196334071114544,15.307769317385258,15.164953087717114,15.152668597538348,15.166189559049242,15.133888254995474,15.14091577416338,15.160925818178972,15.161400268671072,15.118818154534289,15.146087441120677,15.118828642940493,15.152929971006813,15.272900796782967,15.165024190350346,15.133429317534189,15.170444033356128,15.158822934716868,0
38,14.398099876993586,14.380302292562886,14.377790643939871,14.390980295216847,14.360858006928128,14.356307123425719,14.384537283618982,14.376362488619908,14.37826259012604,14.393242451219368,14.451060946441139,14.39373262766165,14.386610948174681,14.36579601827286,14.353112588021238,14.382283479249521,14.330950952232696,14.329501139568418,14.354640649919647,14.332611046229362,14.335532651297468,14.369365458658804,14.42895842233473,14.335188306874779,14.32660136290166,14.317015094813794,14.322025229005947,0
